transaction_id,account_id,transaction_date,transaction_type,amount,currency,merchant_category,description,channel,status,reference_number
239,165,2024-10-27,Bill Payment,1219484.19,INR,ATM,Bill Payment - ATM,POS Terminal,Completed,TXN00000239946
240,310,2021-04-11,UPI,168687.75,INR,FD Interest,UPI - FD Interest,Mobile App,Completed,TXN00000240548
241,255,2023-04-25,NEFT,952.68,INR,Dining,NEFT - Dining,POS Terminal,Completed,TXN00000241823
242,76,2020-05-10,UPI,954.23,INR,Dining,UPI - Dining,RTGS,Completed,TXN00000242882
243,483,2020-09-30,NEFT,8435.5,INR,Healthcare,NEFT - Healthcare,NEFT,Completed,TXN00000243652
244,349,2023-04-16,UPI,16.7,INR,Transfer,UPI - Transfer,Internet Banking,Completed,TXN00000244642
245,212,2024-02-04,Transfer,24513.79,INR,FD Interest,Transfer - FD Interest,Mobile App,Completed,TXN00000245606
246,374,2020-09-01,UPI,1090958.98,INR,Dining,UPI - Dining,NEFT,Completed,TXN00000246241
247,434,2021-12-04,Transfer,317.77,INR,Dining,Transfer - Dining,ATM,Completed,TXN00000247305
248,117,2021-12-20,Debit,456.76,INR,Utilities,Debit - Utilities,Mobile App,Completed,TXN00000248197
249,87,2020-01-04,IMPS,29839.35,INR,Groceries,IMPS - Groceries,Internet Banking,Pending,TXN00000249293
250,326,2023-06-25,RTGS,24417.61,INR,Travel,RTGS - Travel,POS Terminal,Completed,TXN00000250551
251,362,2024-09-28,Transfer,157.21,INR,Insurance,Transfer - Insurance,UPI,Reversed,TXN00000251210
252,179,2023-10-30,Transfer,112088.44,INR,Salary Credit,Transfer - Salary Credit,RTGS,Reversed,TXN00000252661
253,426,2022-03-07,RTGS,383795.79,INR,Dining,RTGS - Dining,Branch,Completed,TXN00000253142
254,184,2020-04-30,RTGS,844.32,INR,ATM,RTGS - ATM,POS Terminal,Reversed,TXN00000254676
255,295,2023-12-09,IMPS,616411.35,INR,Insurance,IMPS - Insurance,Branch,Completed,TXN00000255741
256,219,2022-04-07,NEFT,929628.89,INR,Education,NEFT - Education,UPI,Completed,TXN00000256905
257,395,2021-08-11,Credit,5513.71,INR,Insurance,Credit - Insurance,POS Terminal,Completed,TXN00000257647
258,15,2020-04-06,ATM Withdrawal,1273012.53,INR,Education,ATM Withdrawal - Education,ATM,Completed,TXN00000258797
259,358,2020-04-01,Bill Payment,5456.74,INR,Dining,Bill Payment - Dining,RTGS,Completed,TXN00000259755
260,314,2020-02-01,Credit,22606.8,INR,Investment,Credit - Investment,POS Terminal,Pending,TXN00000260499
261,424,2021-04-12,UPI,49792.01,INR,Investment,UPI - Investment,NEFT,Completed,TXN00000261827
262,443,2025-01-21,ATM Withdrawal,939.93,INR,Healthcare,ATM Withdrawal - Healthcare,NEFT,Completed,TXN00000262486
263,143,2024-09-21,Bill Payment,780.65,INR,Transfer,Bill Payment - Transfer,RTGS,Completed,TXN00000263806
264,115,2020-05-24,Debit,19987.77,INR,Dining,Debit - Dining,UPI,Pending,TXN00000264832
265,477,2023-11-24,NEFT,540.36,INR,Shopping,NEFT - Shopping,NEFT,Completed,TXN00000265306
266,487,2020-06-26,IMPS,502.49,INR,Transfer,IMPS - Transfer,Internet Banking,Completed,TXN00000266953
267,199,2021-01-12,Debit,2617.54,INR,ATM,Debit - ATM,RTGS,Completed,TXN00000267142
268,340,2025-03-27,IMPS,973.79,INR,ATM,IMPS - ATM,ATM,Completed,TXN00000268356
269,472,2020-12-25,UPI,93479.18,INR,Entertainment,UPI - Entertainment,Internet Banking,Completed,TXN00000269742
270,100,2021-11-18,RTGS,2665.12,INR,Groceries,RTGS - Groceries,ATM,Completed,TXN00000270425
271,30,2020-08-16,Debit,151083.71,INR,Education,Debit - Education,POS Terminal,Completed,TXN00000271206
272,351,2021-04-23,Credit,2401.96,INR,Education,Credit - Education,Mobile App,Completed,TXN00000272175
273,11,2023-08-21,RTGS,10264.93,INR,Investment,RTGS - Investment,RTGS,Completed,TXN00000273453
274,326,2022-07-20,RTGS,178901.88,INR,Investment,RTGS - Investment,ATM,Pending,TXN00000274497
275,132,2024-12-11,Transfer,255321.36,INR,Utilities,Transfer - Utilities,Branch,Pending,TXN00000275228
276,431,2023-07-07,UPI,1153484.08,INR,Healthcare,UPI - Healthcare,NEFT,Completed,TXN00000276445
277,167,2023-09-24,NEFT,5941.76,INR,Travel,NEFT - Travel,POS Terminal,Reversed,TXN00000277661
278,442,2024-04-13,NEFT,341245.24,INR,Utilities,NEFT - Utilities,UPI,Reversed,TXN00000278893
279,446,2023-07-01,NEFT,1057546.9,INR,Groceries,NEFT - Groceries,ATM,Reversed,TXN00000279124
280,356,2021-02-26,NEFT,7559.41,INR,Salary Credit,NEFT - Salary Credit,NEFT,Completed,TXN00000280920
281,102,2020-11-04,NEFT,47847.01,INR,Utilities,NEFT - Utilities,Mobile App,Completed,TXN00000281905
282,34,2020-06-24,Credit,83013.68,INR,Groceries,Credit - Groceries,Branch,Completed,TXN00000282318
283,158,2024-09-17,Debit,183289.25,INR,Utilities,Debit - Utilities,ATM,Completed,TXN00000283203
284,411,2023-02-24,Transfer,1383300.94,INR,Investment,Transfer - Investment,ATM,Completed,TXN00000284743
285,241,2023-12-04,ATM Withdrawal,1429022.36,INR,FD Interest,ATM Withdrawal - FD Interest,Internet Banking,Completed,TXN00000285238
286,451,2022-02-19,RTGS,127580.1,INR,Education,RTGS - Education,RTGS,Completed,TXN00000286286
287,230,2025-01-04,Credit,179979.79,INR,Entertainment,Credit - Entertainment,Internet Banking,Completed,TXN00000287739
288,154,2023-10-19,NEFT,163418.53,INR,Investment,NEFT - Investment,UPI,Completed,TXN00000288905
289,43,2021-12-27,EMI Deduction,128305.89,INR,ATM,EMI Deduction - ATM,UPI,Completed,TXN00000289386
290,267,2025-01-25,Credit,138645.25,INR,Entertainment,Credit - Entertainment,RTGS,Pending,TXN00000290445
291,21,2021-07-12,RTGS,89.36,INR,Loan EMI,RTGS - Loan EMI,Mobile App,Completed,TXN00000291304
292,464,2022-08-20,NEFT,636325.39,INR,Education,NEFT - Education,NEFT,Completed,TXN00000292235
293,483,2021-12-10,ATM Withdrawal,200.78,INR,Insurance,ATM Withdrawal - Insurance,POS Terminal,Failed,TXN00000293216
294,12,2024-07-18,Transfer,6830.82,INR,ATM,Transfer - ATM,Internet Banking,Failed,TXN00000294109
295,371,2020-01-28,UPI,1455337.64,INR,Transfer,UPI - Transfer,POS Terminal,Completed,TXN00000295208
296,314,2020-09-06,Credit,147.19,INR,FD Interest,Credit - FD Interest,Mobile App,Completed,TXN00000296802
297,120,2021-03-06,Credit,8689.4,INR,FD Interest,Credit - FD Interest,RTGS,Completed,TXN00000297290
298,241,2021-08-12,EMI Deduction,11619.95,INR,Transfer,EMI Deduction - Transfer,UPI,Completed,TXN00000298655
299,295,2021-01-22,Debit,5516.58,INR,FD Interest,Debit - FD Interest,ATM,Completed,TXN00000299956
300,304,2021-08-30,EMI Deduction,7849.39,INR,Education,EMI Deduction - Education,Mobile App,Completed,TXN00000300799
301,129,2021-07-30,Transfer,278525.17,INR,Dining,Transfer - Dining,Internet Banking,Completed,TXN00000301833
302,229,2020-01-25,Debit,591.67,INR,Utilities,Debit - Utilities,UPI,Completed,TXN00000302426
303,231,2022-01-03,RTGS,19321.14,INR,Utilities,RTGS - Utilities,Branch,Completed,TXN00000303143
304,354,2021-12-23,NEFT,1428777.08,INR,Entertainment,NEFT - Entertainment,RTGS,Failed,TXN00000304575
305,232,2020-11-08,Transfer,29283.94,INR,FD Interest,Transfer - FD Interest,NEFT,Pending,TXN00000305747
306,77,2022-03-29,UPI,20616.9,INR,Groceries,UPI - Groceries,Branch,Completed,TXN00000306500
307,242,2020-11-02,ATM Withdrawal,52705.2,INR,Utilities,ATM Withdrawal - Utilities,Branch,Completed,TXN00000307721
308,371,2022-10-19,NEFT,946.91,INR,Education,NEFT - Education,Internet Banking,Pending,TXN00000308822
309,245,2023-05-29,ATM Withdrawal,242.57,INR,Travel,ATM Withdrawal - Travel,UPI,Completed,TXN00000309446
310,323,2021-09-28,EMI Deduction,117685.9,INR,Education,EMI Deduction - Education,ATM,Completed,TXN00000310584
311,33,2020-02-06,RTGS,82084.78,INR,Utilities,RTGS - Utilities,RTGS,Completed,TXN00000311668
312,175,2023-03-28,UPI,4051.06,INR,FD Interest,UPI - FD Interest,Branch,Completed,TXN00000312355
313,251,2023-02-27,RTGS,41726.87,INR,Investment,RTGS - Investment,Internet Banking,Completed,TXN00000313573
314,309,2025-01-18,ATM Withdrawal,19657.62,INR,Dining,ATM Withdrawal - Dining,POS Terminal,Completed,TXN00000314160
315,243,2021-05-20,Bill Payment,133613.57,INR,Loan EMI,Bill Payment - Loan EMI,POS Terminal,Completed,TXN00000315421
316,310,2024-12-13,IMPS,825.07,INR,Healthcare,IMPS - Healthcare,UPI,Completed,TXN00000316853
317,454,2021-02-03,IMPS,508.58,INR,ATM,IMPS - ATM,UPI,Completed,TXN00000317247
318,152,2020-02-21,Credit,11113.74,INR,Loan EMI,Credit - Loan EMI,RTGS,Completed,TXN00000318668
319,81,2023-05-01,RTGS,457114.9,INR,ATM,RTGS - ATM,UPI,Completed,TXN00000319231
320,166,2020-02-04,Debit,609849.35,INR,Groceries,Debit - Groceries,Mobile App,Completed,TXN00000320761
321,166,2022-03-21,Transfer,616.34,INR,Utilities,Transfer - Utilities,Mobile App,Completed,TXN00000321830
322,68,2022-10-14,Debit,4637.53,INR,Investment,Debit - Investment,Internet Banking,Completed,TXN00000322465
323,174,2020-06-15,NEFT,882083.15,INR,Utilities,NEFT - Utilities,ATM,Completed,TXN00000323191
324,417,2021-02-28,RTGS,123.98,INR,Travel,RTGS - Travel,Mobile App,Completed,TXN00000324814
325,116,2022-09-07,Credit,51710.23,INR,Groceries,Credit - Groceries,POS Terminal,Completed,TXN00000325749
326,344,2022-03-21,Credit,767.12,INR,Insurance,Credit - Insurance,Mobile App,Completed,TXN00000326136
327,107,2021-04-15,EMI Deduction,17843.08,INR,Entertainment,EMI Deduction - Entertainment,NEFT,Completed,TXN00000327649
328,4,2025-02-17,EMI Deduction,92973.07,INR,Shopping,EMI Deduction - Shopping,POS Terminal,Completed,TXN00000328366
329,202,2020-09-01,ATM Withdrawal,865346.64,INR,Entertainment,ATM Withdrawal - Entertainment,Branch,Completed,TXN00000329142
330,199,2024-07-05,Debit,157957.11,INR,FD Interest,Debit - FD Interest,Branch,Failed,TXN00000330937
331,156,2022-01-09,RTGS,6515.21,INR,Groceries,RTGS - Groceries,Mobile App,Completed,TXN00000331321
332,425,2021-01-05,UPI,795249.63,INR,Healthcare,UPI - Healthcare,ATM,Reversed,TXN00000332591
333,288,2023-05-07,ATM Withdrawal,985.93,INR,ATM,ATM Withdrawal - ATM,Mobile App,Completed,TXN00000333977
334,6,2021-07-15,Credit,193210.51,INR,Shopping,Credit - Shopping,Branch,Completed,TXN00000334533
335,380,2024-11-29,UPI,286.9,INR,Dining,UPI - Dining,UPI,Completed,TXN00000335567
336,477,2025-03-24,Bill Payment,239477.89,INR,Dining,Bill Payment - Dining,ATM,Completed,TXN00000336188
337,372,2021-04-25,RTGS,229326.63,INR,Transfer,RTGS - Transfer,Internet Banking,Completed,TXN00000337256
338,111,2020-05-13,NEFT,1891.83,INR,Loan EMI,NEFT - Loan EMI,Mobile App,Completed,TXN00000338145
339,337,2020-05-09,ATM Withdrawal,165338.88,INR,FD Interest,ATM Withdrawal - FD Interest,Branch,Completed,TXN00000339558
340,415,2020-01-04,Credit,21567.1,INR,Transfer,Credit - Transfer,Mobile App,Completed,TXN00000340190
341,307,2022-01-22,RTGS,4933.31,INR,Transfer,RTGS - Transfer,POS Terminal,Completed,TXN00000341455
342,209,2020-12-22,EMI Deduction,391923.14,INR,Education,EMI Deduction - Education,NEFT,Completed,TXN00000342542
343,45,2023-05-18,ATM Withdrawal,23192.33,INR,Investment,ATM Withdrawal - Investment,Mobile App,Completed,TXN00000343980
344,321,2020-10-24,EMI Deduction,20967.48,INR,Utilities,EMI Deduction - Utilities,Branch,Completed,TXN00000344505
345,42,2024-08-13,NEFT,120.65,INR,Investment,NEFT - Investment,UPI,Reversed,TXN00000345780
346,483,2020-12-03,Bill Payment,45461.12,INR,Loan EMI,Bill Payment - Loan EMI,NEFT,Completed,TXN00000346939
347,202,2021-03-24,EMI Deduction,493559.26,INR,Utilities,EMI Deduction - Utilities,ATM,Completed,TXN00000347871
348,97,2024-01-06,Credit,794.86,INR,Investment,Credit - Investment,UPI,Completed,TXN00000348515
349,156,2024-08-17,Bill Payment,58425.96,INR,Insurance,Bill Payment - Insurance,Internet Banking,Completed,TXN00000349947
350,398,2023-10-25,Debit,664768.58,INR,Dining,Debit - Dining,Mobile App,Completed,TXN00000350407
351,176,2022-03-05,UPI,310.44,INR,Healthcare,UPI - Healthcare,RTGS,Pending,TXN00000351611
352,164,2021-12-20,Credit,702.92,INR,Shopping,Credit - Shopping,NEFT,Completed,TXN00000352735
353,451,2021-12-19,RTGS,157832.9,INR,Groceries,RTGS - Groceries,Internet Banking,Completed,TXN00000353841
354,426,2024-01-05,Debit,130630.92,INR,Entertainment,Debit - Entertainment,UPI,Completed,TXN00000354820
355,438,2022-07-13,Bill Payment,416.09,INR,Salary Credit,Bill Payment - Salary Credit,RTGS,Completed,TXN00000355285
356,238,2021-07-16,EMI Deduction,802.49,INR,Education,EMI Deduction - Education,RTGS,Completed,TXN00000356562
357,151,2024-10-14,Transfer,297.09,INR,Groceries,Transfer - Groceries,Branch,Completed,TXN00000357355
358,3,2022-03-04,Transfer,1325235.26,INR,ATM,Transfer - ATM,Branch,Completed,TXN00000358927
359,359,2025-02-10,Debit,172.62,INR,Dining,Debit - Dining,RTGS,Completed,TXN00000359913
360,358,2022-05-30,Credit,338226.54,INR,FD Interest,Credit - FD Interest,Mobile App,Completed,TXN00000360670
361,360,2022-05-14,Debit,22065.87,INR,Dining,Debit - Dining,ATM,Completed,TXN00000361265
362,45,2023-03-14,Transfer,924579.02,INR,Loan EMI,Transfer - Loan EMI,Internet Banking,Pending,TXN00000362772
363,95,2023-04-07,NEFT,373179.27,INR,Dining,NEFT - Dining,Mobile App,Completed,TXN00000363622
364,404,2020-01-25,Debit,15053.16,INR,Insurance,Debit - Insurance,POS Terminal,Reversed,TXN00000364981
365,246,2024-06-28,Bill Payment,666.73,INR,Healthcare,Bill Payment - Healthcare,ATM,Completed,TXN00000365978
366,262,2020-10-24,Debit,521188.17,INR,Entertainment,Debit - Entertainment,POS Terminal,Reversed,TXN00000366947
367,135,2022-04-12,Credit,161609.82,INR,ATM,Credit - ATM,NEFT,Completed,TXN00000367956
368,444,2021-04-05,Transfer,19970.43,INR,Entertainment,Transfer - Entertainment,Branch,Completed,TXN00000368394
369,255,2024-05-02,Debit,11015.18,INR,Education,Debit - Education,Mobile App,Completed,TXN00000369502
370,144,2022-08-09,UPI,1311992.57,INR,Shopping,UPI - Shopping,RTGS,Completed,TXN00000370992
371,430,2023-11-10,EMI Deduction,17371.73,INR,FD Interest,EMI Deduction - FD Interest,RTGS,Completed,TXN00000371808
372,251,2021-12-02,IMPS,135095.61,INR,Insurance,IMPS - Insurance,Branch,Completed,TXN00000372431
373,465,2021-05-05,EMI Deduction,872973.29,INR,Healthcare,EMI Deduction - Healthcare,UPI,Completed,TXN00000373534
374,343,2023-09-11,Bill Payment,19884.65,INR,ATM,Bill Payment - ATM,POS Terminal,Completed,TXN00000374666
375,165,2021-02-22,RTGS,3812.94,INR,Salary Credit,RTGS - Salary Credit,Branch,Completed,TXN00000375748
376,426,2021-11-21,Transfer,67985.67,INR,Investment,Transfer - Investment,RTGS,Completed,TXN00000376249
377,131,2023-05-26,Debit,133.06,INR,Shopping,Debit - Shopping,Branch,Completed,TXN00000377360
378,476,2022-10-10,RTGS,15005.42,INR,Investment,RTGS - Investment,UPI,Completed,TXN00000378537
379,322,2022-09-29,EMI Deduction,45902.72,INR,Dining,EMI Deduction - Dining,Mobile App,Completed,TXN00000379171
380,143,2020-08-08,IMPS,19812.11,INR,Insurance,IMPS - Insurance,Mobile App,Failed,TXN00000380680
381,31,2020-01-21,Debit,18269.01,INR,Utilities,Debit - Utilities,UPI,Reversed,TXN00000381462
382,431,2021-04-29,Transfer,1247423.4,INR,Groceries,Transfer - Groceries,Branch,Completed,TXN00000382117
383,489,2020-11-24,Debit,742.31,INR,Salary Credit,Debit - Salary Credit,Branch,Completed,TXN00000383326
384,124,2022-07-30,EMI Deduction,73907.09,INR,Travel,EMI Deduction - Travel,NEFT,Completed,TXN00000384714
385,435,2022-03-02,RTGS,21333.93,INR,Healthcare,RTGS - Healthcare,NEFT,Failed,TXN00000385868
386,195,2020-02-17,IMPS,111015.48,INR,ATM,IMPS - ATM,POS Terminal,Completed,TXN00000386619
387,316,2022-03-05,RTGS,1288021.67,INR,Salary Credit,RTGS - Salary Credit,ATM,Completed,TXN00000387312
388,112,2021-10-05,UPI,693277.28,INR,Education,UPI - Education,Mobile App,Completed,TXN00000388676
389,125,2023-08-14,Debit,715.23,INR,Entertainment,Debit - Entertainment,RTGS,Completed,TXN00000389556
390,466,2022-05-18,Debit,1496228.81,INR,Education,Debit - Education,ATM,Completed,TXN00000390974
391,300,2023-08-13,IMPS,535.1,INR,Salary Credit,IMPS - Salary Credit,Branch,Completed,TXN00000391262
392,48,2023-06-14,IMPS,13605.57,INR,Groceries,IMPS - Groceries,NEFT,Completed,TXN00000392290
393,118,2022-04-18,ATM Withdrawal,6563.34,INR,Travel,ATM Withdrawal - Travel,UPI,Completed,TXN00000393533
394,459,2020-12-09,Bill Payment,808.84,INR,Groceries,Bill Payment - Groceries,UPI,Completed,TXN00000394283
395,274,2020-09-11,RTGS,18356.28,INR,Insurance,RTGS - Insurance,Mobile App,Completed,TXN00000395275
396,393,2021-07-11,IMPS,30.49,INR,Transfer,IMPS - Transfer,RTGS,Completed,TXN00000396235
397,124,2024-10-30,EMI Deduction,373.15,INR,Transfer,EMI Deduction - Transfer,Branch,Completed,TXN00000397720
398,387,2020-03-27,Debit,836943.47,INR,Education,Debit - Education,NEFT,Failed,TXN00000398577
399,493,2023-08-18,IMPS,171584.02,INR,Utilities,IMPS - Utilities,NEFT,Completed,TXN00000399978
400,256,2020-09-15,Credit,350197.05,INR,Healthcare,Credit - Healthcare,NEFT,Completed,TXN00000400482
401,13,2021-10-06,RTGS,1175451.75,INR,Healthcare,RTGS - Healthcare,ATM,Completed,TXN00000401409
402,203,2021-05-15,Transfer,719010.94,INR,Groceries,Transfer - Groceries,POS Terminal,Failed,TXN00000402574
403,67,2022-05-01,Credit,947.3,INR,Healthcare,Credit - Healthcare,POS Terminal,Completed,TXN00000403495
404,455,2023-08-31,NEFT,820240.53,INR,Dining,NEFT - Dining,Internet Banking,Completed,TXN00000404298
405,159,2025-03-03,IMPS,20.93,INR,Travel,IMPS - Travel,Mobile App,Completed,TXN00000405745
406,267,2022-01-30,Credit,105550.46,INR,Entertainment,Credit - Entertainment,POS Terminal,Completed,TXN00000406629
407,300,2020-09-09,RTGS,492.15,INR,ATM,RTGS - ATM,ATM,Reversed,TXN00000407486
408,170,2023-09-14,RTGS,724.6,INR,FD Interest,RTGS - FD Interest,NEFT,Completed,TXN00000408325
409,22,2020-03-31,ATM Withdrawal,5667.65,INR,Groceries,ATM Withdrawal - Groceries,NEFT,Completed,TXN00000409361
410,470,2021-03-07,Credit,1899.03,INR,Dining,Credit - Dining,RTGS,Reversed,TXN00000410269
411,474,2023-10-09,RTGS,182395.03,INR,Dining,RTGS - Dining,RTGS,Pending,TXN00000411364
412,296,2023-02-17,IMPS,18809.93,INR,Investment,IMPS - Investment,UPI,Completed,TXN00000412896
413,460,2021-05-17,Bill Payment,861485.54,INR,Transfer,Bill Payment - Transfer,NEFT,Completed,TXN00000413705
414,154,2024-06-29,ATM Withdrawal,14319.78,INR,Dining,ATM Withdrawal - Dining,RTGS,Reversed,TXN00000414200
415,358,2023-01-15,IMPS,10596.02,INR,Utilities,IMPS - Utilities,ATM,Completed,TXN00000415778
416,34,2024-05-06,UPI,400259.73,INR,Investment,UPI - Investment,Mobile App,Completed,TXN00000416479
417,61,2021-09-22,Bill Payment,964950.19,INR,Entertainment,Bill Payment - Entertainment,NEFT,Completed,TXN00000417393
418,125,2023-06-04,Transfer,167.44,INR,Utilities,Transfer - Utilities,Internet Banking,Completed,TXN00000418108
419,77,2023-01-11,NEFT,23424.05,INR,Entertainment,NEFT - Entertainment,Mobile App,Completed,TXN00000419281
420,17,2020-09-30,ATM Withdrawal,372.73,INR,Transfer,ATM Withdrawal - Transfer,Mobile App,Completed,TXN00000420417
421,170,2020-07-23,Credit,1948.29,INR,Salary Credit,Credit - Salary Credit,NEFT,Completed,TXN00000421602
422,56,2021-07-01,EMI Deduction,618.67,INR,Shopping,EMI Deduction - Shopping,RTGS,Completed,TXN00000422366
423,81,2023-08-10,IMPS,74646.7,INR,Dining,IMPS - Dining,ATM,Completed,TXN00000423929
424,232,2022-01-04,IMPS,17935.07,INR,Shopping,IMPS - Shopping,UPI,Completed,TXN00000424315
425,124,2022-08-02,Transfer,163.51,INR,FD Interest,Transfer - FD Interest,RTGS,Completed,TXN00000425840
426,38,2021-08-01,UPI,109278.95,INR,FD Interest,UPI - FD Interest,Branch,Failed,TXN00000426771
427,18,2022-01-15,Transfer,30491.38,INR,Education,Transfer - Education,NEFT,Completed,TXN00000427609
428,238,2023-09-10,NEFT,624980.64,INR,ATM,NEFT - ATM,POS Terminal,Pending,TXN00000428869
429,291,2024-11-12,Transfer,68854.82,INR,Groceries,Transfer - Groceries,ATM,Completed,TXN00000429243
430,123,2022-11-16,EMI Deduction,956.53,INR,Entertainment,EMI Deduction - Entertainment,POS Terminal,Completed,TXN00000430919
431,315,2022-02-02,UPI,19516.86,INR,Groceries,UPI - Groceries,POS Terminal,Completed,TXN00000431978
432,378,2024-03-03,IMPS,22349.18,INR,Shopping,IMPS - Shopping,NEFT,Completed,TXN00000432848
433,410,2020-03-21,RTGS,199437.27,INR,FD Interest,RTGS - FD Interest,POS Terminal,Completed,TXN00000433703
434,322,2024-06-09,Debit,11013.47,INR,Entertainment,Debit - Entertainment,POS Terminal,Completed,TXN00000434328
435,231,2021-06-26,ATM Withdrawal,65157.53,INR,Investment,ATM Withdrawal - Investment,NEFT,Completed,TXN00000435643
