payment_id,loan_id,payment_date,amount_paid,principal_paid,interest_paid,late_fee,payment_method,status,remarks
1215,193,2024-09-09,3788.95,1182.44,2606.51,0,NACH Auto-Debit,Late,Regular EMI
1216,227,2024-06-07,12427.53,6425.12,6002.41,0,Net Banking,Paid,Regular EMI
1217,153,2023-04-29,13455.5,6888.24,6567.26,0,NEFT,Paid,Regular EMI
1218,276,2025-01-25,27634.71,13050.75,14583.96,0,NACH Auto-Debit,Paid,Regular EMI
1219,227,2024-06-07,12427.53,7010.08,5417.45,0,Net Banking,Paid,Regular EMI
1220,284,2024-08-07,4717.79,1806.39,2911.4,0,NACH Auto-Debit,Paid,Regular EMI
1221,111,2022-08-22,43081.34,14000.51,27080.83,2000,NACH Auto-Debit,Paid,Late payment fee applied
1222,116,2023-08-31,2013.37,1182.14,831.23,0,Cheque,Paid,Regular EMI
1223,183,2023-04-13,125797.77,65653.37,59144.4,1000,Net Banking,Paid,Late payment fee applied
1224,348,2024-02-22,160710.67,65910.08,94300.59,500,Net Banking,Paid,Late payment fee applied
1225,342,2024-11-02,204385.68,91952.89,111432.79,1000,NACH Auto-Debit,Paid,Late payment fee applied
1226,287,2025-03-07,39867.96,12321.54,27546.42,0,NACH Auto-Debit,Paid,Regular EMI
1227,342,2024-06-22,203385.68,84852.48,118533.2,0,UPI,Paid,Regular EMI
1228,210,2023-04-04,94950.18,52315.78,42634.4,0,Net Banking,Paid,Regular EMI
1229,61,2025-01-16,35642.29,19218.16,15924.13,500,Net Banking,Late,Late payment fee applied
1230,259,2023-09-22,4835.47,1975.46,2860.01,0,NEFT,Paid,Regular EMI
1231,144,2024-12-12,203361.63,63568.15,139293.48,500,NEFT,Bounced,Late payment fee applied
1232,137,2021-12-01,163877.0,93904.06,69972.94,0,NEFT,Paid,Regular EMI
1233,139,2023-11-09,13741.63,7354.55,5887.08,500,Cheque,Late,Late payment fee applied
1234,319,2024-09-17,27145.22,12428.61,14716.61,0,Net Banking,Late,Regular EMI
1235,123,2024-04-19,283211.97,137571.19,145640.78,0,UPI,Paid,Regular EMI
1236,277,2025-02-10,18064.69,5904.04,12160.65,0,Cash,Paid,Regular EMI
1237,3,2024-04-11,61504.23,25419.68,36084.55,0,NEFT,Paid,Regular EMI
1238,227,2024-11-30,13427.53,6680.76,5746.77,1000,Net Banking,Paid,Late payment fee applied
1239,221,2024-09-06,182318.93,74002.34,107816.59,500,Cheque,Paid,Late payment fee applied
1240,29,2022-02-25,4698.97,1555.11,3143.86,0,Cheque,Paid,Regular EMI
1241,127,2025-01-25,123769.17,71654.89,50114.28,2000,NEFT,Paid,Late payment fee applied
1242,180,2025-02-01,7902.48,2708.15,4194.33,1000,NACH Auto-Debit,Paid,Late payment fee applied
1243,187,2024-04-07,11882.32,5792.65,6089.67,0,Net Banking,Paid,Regular EMI
1244,298,2025-01-06,2833.45,914.63,1918.82,0,Cash,Paid,Regular EMI
1245,172,2023-08-30,26701.01,9810.67,16890.34,0,UPI,Paid,Regular EMI
1246,286,2024-04-18,25418.26,9663.51,15754.75,0,NACH Auto-Debit,Paid,Regular EMI
1247,61,2025-02-16,35142.29,11822.28,23320.01,0,NEFT,Paid,Regular EMI
1248,170,2024-07-07,23565.39,9246.9,14318.49,0,NACH Auto-Debit,Paid,Regular EMI
1249,233,2024-05-03,34436.78,20180.91,14255.87,0,Cash,Paid,Regular EMI
1250,61,2024-09-06,36142.29,17215.21,17927.08,1000,UPI,Paid,Late payment fee applied
1251,200,2023-10-12,36744.2,17405.38,19338.82,0,UPI,Paid,Regular EMI
1252,152,2022-06-05,5965.27,2161.66,3303.61,500,Net Banking,Paid,Late payment fee applied
1253,161,2024-01-01,5733.7,2438.56,3295.14,0,UPI,Paid,Regular EMI
1254,296,2025-02-10,18664.67,6265.75,10398.92,2000,NACH Auto-Debit,Paid,Late payment fee applied
1255,207,2021-07-30,229671.93,77243.51,152428.42,0,NACH Auto-Debit,Paid,Regular EMI
1256,79,2024-02-23,6392.34,2456.31,2936.03,1000,Cheque,Paid,Late payment fee applied
1257,241,2024-05-02,10276.27,3457.0,6819.27,0,Cash,Paid,Regular EMI
1258,258,2025-01-20,2895.75,335.28,560.47,2000,UPI,Paid,Late payment fee applied
1259,246,2024-08-22,10879.02,6056.41,4822.61,0,NEFT,Paid,Regular EMI
1260,332,2023-04-02,3782.12,1545.34,1236.78,1000,NACH Auto-Debit,Paid,Late payment fee applied
1261,50,2025-01-31,2785.61,798.31,1487.3,500,Net Banking,Paid,Late payment fee applied
1262,77,2024-07-10,10772.67,5339.02,4433.65,1000,Cash,Paid,Late payment fee applied
1263,45,2025-03-18,13336.23,5906.6,7429.63,0,NEFT,Late,Regular EMI
1264,259,2023-01-21,4835.47,2330.2,2505.27,0,Cheque,Bounced,Regular EMI
1265,73,2024-06-01,8912.28,3621.13,5291.15,0,UPI,Paid,Regular EMI
1266,289,2024-04-13,34246.85,14171.04,20075.81,0,Net Banking,Paid,Regular EMI
1267,291,2023-11-08,70188.93,39115.95,29072.98,2000,NEFT,Paid,Late payment fee applied
1268,308,2022-07-14,109968.59,42869.66,67098.93,0,UPI,Paid,Regular EMI
1269,192,2024-11-04,31035.1,15038.12,15996.98,0,Net Banking,Paid,Regular EMI
1270,123,2023-09-08,284211.97,110433.34,172778.63,1000,NEFT,Paid,Late payment fee applied
1271,302,2024-10-18,41269.31,12672.77,27596.54,1000,Net Banking,Paid,Late payment fee applied
1272,4,2024-07-24,7243.36,4249.52,2993.84,0,NACH Auto-Debit,Paid,Regular EMI
1273,190,2024-05-26,5756.11,2949.57,2806.54,0,NACH Auto-Debit,Paid,Regular EMI
1274,69,2023-08-27,7400.07,2070.17,4829.9,500,NACH Auto-Debit,Paid,Late payment fee applied
1275,155,2024-05-07,16705.51,6654.29,8051.22,2000,Net Banking,Paid,Late payment fee applied
1276,130,2023-07-31,52203.81,27089.7,25114.11,0,NEFT,Paid,Regular EMI
1277,133,2024-03-22,16447.36,7123.62,8823.74,500,Net Banking,Paid,Late payment fee applied
1278,347,2024-07-31,10488.91,4240.29,6248.62,0,UPI,Paid,Regular EMI
1279,262,2023-08-17,232313.5,103411.08,126902.42,2000,NEFT,Paid,Late payment fee applied
1280,53,2023-08-16,298861.37,135917.31,160944.06,2000,UPI,Paid,Late payment fee applied
1281,292,2025-02-21,89859.6,29997.81,59361.79,500,NEFT,Paid,Late payment fee applied
1282,241,2020-04-05,10276.27,3136.42,7139.85,0,Net Banking,Paid,Regular EMI
1283,204,2025-03-17,5137.21,2136.39,2500.82,500,NACH Auto-Debit,Paid,Late payment fee applied
1284,1,2025-01-02,4124.12,902.85,1221.27,2000,NEFT,Paid,Late payment fee applied
1285,248,2024-10-01,80874.41,34735.31,46139.1,0,NEFT,Late,Regular EMI
1286,148,2023-06-04,2457.16,900.87,1556.29,0,NEFT,Paid,Regular EMI
1287,254,2025-02-25,10919.0,3895.79,7023.21,0,Cheque,Paid,Regular EMI
1288,154,2022-12-08,14555.45,7599.71,6955.74,0,Net Banking,Paid,Regular EMI
1289,113,2024-06-05,339871.92,164065.26,175806.66,0,Cash,Paid,Regular EMI
1290,30,2021-05-26,21545.77,11341.89,10203.88,0,Cheque,Paid,Regular EMI
1291,198,2025-02-18,109188.75,38944.04,70244.71,0,Net Banking,Paid,Regular EMI
1292,232,2020-12-31,163621.07,50292.29,113328.78,0,Cheque,Bounced,Regular EMI
1293,244,2024-10-07,15579.17,5871.79,8707.38,1000,Cash,Paid,Late payment fee applied
1294,316,2023-10-03,2919.41,1453.78,1465.63,0,NACH Auto-Debit,Paid,Regular EMI
1295,214,2023-03-08,1995.05,1115.53,879.52,0,Cheque,Paid,Regular EMI
1296,279,2024-11-19,189493.75,107300.05,82193.7,0,Cash,Paid,Regular EMI
1297,81,2024-06-06,97503.25,57198.11,39305.14,1000,UPI,Paid,Late payment fee applied
1298,85,2021-01-10,73147.7,22421.9,50725.8,0,UPI,Paid,Regular EMI
1299,291,2020-12-29,68188.93,25236.21,42952.72,0,NACH Auto-Debit,Bounced,Regular EMI
1300,192,2025-02-24,32035.1,16540.8,14494.3,1000,NACH Auto-Debit,Paid,Late payment fee applied
1301,335,2024-07-20,81076.71,41194.52,38882.19,1000,Net Banking,Paid,Late payment fee applied
1302,332,2022-10-06,2782.12,1469.77,1312.35,0,NACH Auto-Debit,Bounced,Regular EMI
1303,303,2024-06-10,12987.48,5561.69,5425.79,2000,NACH Auto-Debit,Paid,Late payment fee applied
1304,117,2024-12-08,31015.15,18052.77,12462.38,500,Cheque,Paid,Late payment fee applied
1305,139,2024-04-25,15241.63,5126.92,8114.71,2000,Cash,Paid,Late payment fee applied
1306,154,2025-01-30,15055.45,7398.87,7156.58,500,NEFT,Late,Late payment fee applied
1307,254,2024-12-29,11919.0,3859.42,7059.58,1000,Net Banking,Bounced,Late payment fee applied
1308,158,2024-12-19,91877.95,50616.08,39261.87,2000,NACH Auto-Debit,Paid,Late payment fee applied
1309,104,2021-08-11,67997.62,33795.04,32202.58,2000,NACH Auto-Debit,Paid,Late payment fee applied
1310,266,2023-08-03,151382.49,54156.22,96226.27,1000,NACH Auto-Debit,Paid,Late payment fee applied
1311,268,2022-08-03,9967.45,5383.17,4584.28,0,NACH Auto-Debit,Paid,Regular EMI
1312,162,2024-06-28,50692.82,23392.14,26800.68,500,Cash,Paid,Late payment fee applied
1313,102,2024-01-05,161918.64,77002.21,84916.43,0,NACH Auto-Debit,Paid,Regular EMI
1314,61,2024-09-12,35142.29,12341.68,22800.61,0,Cash,Late,Regular EMI
1315,22,2021-06-04,456025.07,228096.51,227928.56,0,NACH Auto-Debit,Paid,Regular EMI
1316,249,2024-12-04,7315.59,2706.04,4609.55,0,Cash,Paid,Regular EMI
1317,139,2024-02-28,13241.63,3973.99,9267.64,0,Cheque,Paid,Regular EMI
1318,1,2025-02-22,2124.12,1055.53,1068.59,0,Cheque,Late,Regular EMI
1319,100,2025-03-20,10388.07,4729.5,3658.57,2000,UPI,Paid,Late payment fee applied
1320,176,2023-05-13,103190.61,51889.25,51301.36,0,Net Banking,Paid,Regular EMI
1321,141,2024-04-05,150583.05,86138.37,64444.68,0,Net Banking,Paid,Regular EMI
1322,342,2024-12-23,205385.68,107384.64,96001.04,2000,Net Banking,Paid,Late payment fee applied
1323,182,2025-01-30,22802.14,10204.45,12597.69,0,NEFT,Paid,Regular EMI
1324,73,2022-04-27,8912.28,3407.51,5504.77,0,Net Banking,Paid,Regular EMI
1325,134,2023-09-04,4318.98,1413.06,2905.92,0,Cash,Paid,Regular EMI
1326,123,2024-06-23,283211.97,150828.99,132382.98,0,Cheque,Paid,Regular EMI
1327,98,2023-06-11,50384.6,20307.69,30076.91,0,UPI,Paid,Regular EMI
1328,109,2024-01-05,26176.9,7965.11,16211.79,2000,Cheque,Paid,Late payment fee applied
1329,78,2023-07-14,81568.98,35423.47,46145.51,0,UPI,Paid,Regular EMI
1330,118,2025-03-31,1026.79,329.83,696.96,0,UPI,Paid,Regular EMI
1331,217,2024-10-31,4119.17,1288.04,2831.13,0,Net Banking,Paid,Regular EMI
1332,158,2024-11-27,90877.95,29626.08,60251.87,1000,Cash,Paid,Late payment fee applied
1333,31,2022-10-03,72238.44,39159.7,31078.74,2000,NACH Auto-Debit,Paid,Late payment fee applied
1334,303,2024-08-16,11987.48,6558.62,4428.86,1000,NACH Auto-Debit,Paid,Late payment fee applied
1335,220,2024-08-19,79341.86,45859.66,33482.2,0,UPI,Paid,Regular EMI
1336,225,2024-07-05,8935.46,3492.73,5442.73,0,NACH Auto-Debit,Paid,Regular EMI
1337,262,2024-09-01,230313.5,76692.66,153620.84,0,NACH Auto-Debit,Late,Regular EMI
1338,12,2022-01-17,110102.15,42990.67,66611.48,500,NACH Auto-Debit,Paid,Late payment fee applied
1339,108,2023-12-03,70689.83,23334.25,47355.58,0,Cash,Paid,Regular EMI
1340,350,2025-01-19,10439.99,5325.12,5114.87,0,Cash,Paid,Regular EMI
1341,56,2021-10-05,204066.56,105215.62,98850.94,0,Cash,Paid,Regular EMI
1342,208,2024-05-26,144418.77,84125.13,59793.64,500,NEFT,Paid,Late payment fee applied
1343,333,2021-12-07,69783.7,35138.56,34645.14,0,NEFT,Paid,Regular EMI
1344,85,2020-10-26,75147.7,39079.23,34068.47,2000,Cash,Paid,Late payment fee applied
1345,238,2024-10-21,9678.79,3072.19,6606.6,0,Net Banking,Bounced,Regular EMI
1346,146,2025-01-28,57797.02,33502.17,23294.85,1000,UPI,Paid,Late payment fee applied
1347,235,2024-01-05,222217.88,114752.08,107465.8,0,NEFT,Paid,Regular EMI
1348,28,2023-04-11,11724.42,5389.31,6335.11,0,Net Banking,Paid,Regular EMI
1349,183,2020-08-31,124797.77,70529.29,54268.48,0,Cheque,Bounced,Regular EMI
1350,296,2024-12-31,16664.67,7029.2,9635.47,0,UPI,Paid,Regular EMI
1351,12,2024-02-09,111602.15,48133.79,61468.36,2000,UPI,Paid,Late payment fee applied
1352,257,2021-07-08,28055.62,8703.74,19351.88,0,Net Banking,Paid,Regular EMI
1353,269,2023-06-16,247969.25,124404.71,123564.54,0,Net Banking,Paid,Regular EMI
1354,193,2020-09-17,3788.95,1866.06,1922.89,0,Net Banking,Paid,Regular EMI
1355,51,2025-03-06,17820.57,8274.02,9546.55,0,Cash,Late,Regular EMI
1356,122,2024-10-13,31575.14,15984.87,15590.27,0,Cheque,Paid,Regular EMI
1357,282,2024-03-17,542933.75,254952.68,287981.07,0,Cash,Paid,Regular EMI
1358,327,2024-02-09,92379.08,37528.57,54350.51,500,Cheque,Paid,Late payment fee applied
1359,43,2024-08-05,62607.59,24335.18,38272.41,0,UPI,Late,Regular EMI
1360,101,2025-02-14,21152.61,11241.7,9410.91,500,Cheque,Paid,Late payment fee applied
1361,246,2023-06-18,10879.02,6219.04,4659.98,0,NACH Auto-Debit,Paid,Regular EMI
1362,69,2023-12-19,6900.07,2865.28,4034.79,0,Net Banking,Late,Regular EMI
1363,245,2024-05-25,18712.61,6128.51,12584.1,0,NACH Auto-Debit,Bounced,Regular EMI
1364,192,2024-11-19,31535.1,9652.5,21382.6,500,NACH Auto-Debit,Paid,Late payment fee applied
1365,3,2023-10-25,61504.23,29335.19,32169.04,0,NACH Auto-Debit,Paid,Regular EMI
1366,31,2022-08-16,70238.44,26178.94,44059.5,0,Net Banking,Paid,Regular EMI
1367,318,2022-06-25,154921.7,50953.05,101968.65,2000,Net Banking,Paid,Late payment fee applied
1368,81,2023-09-18,96503.25,41497.74,55005.51,0,NEFT,Paid,Regular EMI
1369,266,2022-08-21,151382.49,87455.82,62926.67,1000,Cheque,Paid,Late payment fee applied
1370,290,2024-11-03,4272.34,2048.97,2223.37,0,Cheque,Paid,Regular EMI
1371,337,2020-12-07,11396.4,6783.42,4612.98,0,Net Banking,Paid,Regular EMI
1372,344,2024-07-04,19537.74,9786.24,9751.5,0,NACH Auto-Debit,Paid,Regular EMI
1373,274,2023-05-09,11386.34,5510.31,5876.03,0,NACH Auto-Debit,Paid,Regular EMI
1374,183,2024-08-22,124797.77,56724.78,68072.99,0,Cash,Paid,Regular EMI
1375,162,2025-02-14,50192.82,18263.05,31929.77,0,NEFT,Paid,Regular EMI
1376,66,2023-06-25,192228.87,63132.09,129096.78,0,NEFT,Paid,Regular EMI
1377,96,2023-11-10,69411.7,22627.24,46284.46,500,Cheque,Paid,Late payment fee applied
1378,24,2024-05-07,20958.03,12079.98,8878.05,0,Net Banking,Late,Regular EMI
1379,100,2021-03-11,8888.07,2903.56,5484.51,500,UPI,Paid,Late payment fee applied
1380,109,2023-04-04,24176.9,13866.17,10310.73,0,Net Banking,Paid,Regular EMI
1381,340,2022-09-27,7658.69,1992.74,3665.95,2000,NEFT,Paid,Late payment fee applied
1382,62,2024-12-30,31748.67,9758.82,21989.85,0,Cash,Paid,Regular EMI
1383,310,2024-11-17,56664.36,29425.5,27238.86,0,NEFT,Paid,Regular EMI
1384,46,2022-09-29,70877.13,33640.11,35237.02,2000,Net Banking,Paid,Late payment fee applied
1385,223,2025-03-04,163644.75,61098.95,102545.8,0,NACH Auto-Debit,Paid,Regular EMI
1386,257,2022-08-14,28055.62,12734.46,15321.16,0,Net Banking,Paid,Regular EMI
1387,160,2025-02-23,2597.81,581.15,1016.66,1000,Cash,Paid,Late payment fee applied
1388,159,2022-09-24,122456.89,49406.02,73050.87,0,UPI,Late,Regular EMI
1389,233,2023-10-01,34936.78,14921.99,19514.79,500,Net Banking,Paid,Late payment fee applied
1390,272,2025-03-01,23652.7,12508.38,11144.32,0,NACH Auto-Debit,Paid,Regular EMI
1391,182,2024-07-08,22802.14,8393.46,14408.68,0,Net Banking,Paid,Regular EMI
1392,164,2021-07-03,4638.46,2215.42,2423.04,0,NEFT,Paid,Regular EMI
1393,327,2024-09-24,91879.08,32094.41,59784.67,0,Net Banking,Paid,Regular EMI
1394,216,2024-06-21,31673.34,14663.89,17009.45,0,Cash,Paid,Regular EMI
1395,258,2025-02-10,895.75,377.99,517.76,0,Net Banking,Late,Regular EMI
1396,259,2024-02-15,5335.47,2487.6,2347.87,500,Cash,Paid,Late payment fee applied
1397,16,2024-12-19,63974.66,27817.4,35657.26,500,NACH Auto-Debit,Paid,Late payment fee applied
1398,137,2022-01-01,164377.0,83196.67,80680.33,500,NACH Auto-Debit,Paid,Late payment fee applied
1399,57,2024-04-10,15590.87,5741.84,9849.03,0,NACH Auto-Debit,Paid,Regular EMI
1400,65,2024-12-29,118582.11,41354.23,77227.88,0,UPI,Paid,Regular EMI
1401,60,2024-12-14,82347.55,48444.9,33902.65,0,Net Banking,Paid,Regular EMI
1402,46,2024-09-10,68877.13,41100.01,27777.12,0,Cash,Paid,Regular EMI
1403,299,2021-10-29,123159.3,62583.8,60075.5,500,Cheque,Late,Late payment fee applied
1404,227,2024-10-04,12427.53,5969.54,6457.99,0,NACH Auto-Debit,Paid,Regular EMI
1405,151,2022-05-29,341160.19,104843.91,236316.28,0,UPI,Paid,Regular EMI
1406,72,2024-10-18,21759.69,11755.99,9003.7,1000,Cash,Paid,Late payment fee applied
1407,330,2022-12-28,6766.2,2584.05,2182.15,2000,UPI,Paid,Late payment fee applied
1408,273,2025-03-30,131926.44,39615.51,90310.93,2000,NEFT,Paid,Late payment fee applied
1409,186,2022-12-24,10165.3,3473.0,6692.3,0,NEFT,Paid,Regular EMI
1410,303,2025-01-14,10987.48,4755.96,6231.52,0,Cheque,Paid,Regular EMI
1411,16,2024-08-08,63474.66,27588.81,35885.85,0,Cheque,Paid,Regular EMI
1412,182,2025-03-05,22802.14,10018.2,12783.94,0,Cash,Paid,Regular EMI
1413,194,2023-06-15,32303.47,16501.46,14802.01,1000,UPI,Paid,Late payment fee applied
1414,167,2023-07-21,24778.43,11661.37,12117.06,1000,NEFT,Paid,Late payment fee applied
1415,186,2023-02-12,10165.3,3129.43,7035.87,0,Cheque,Paid,Regular EMI
1416,192,2025-03-20,31035.1,18039.12,12995.98,0,NEFT,Paid,Regular EMI
1417,225,2021-10-26,8935.46,4935.24,4000.22,0,Net Banking,Paid,Regular EMI
1418,112,2024-01-25,23399.23,6929.88,15969.35,500,NACH Auto-Debit,Paid,Late payment fee applied
1419,71,2023-12-10,29926.19,11310.8,18615.39,0,Cheque,Paid,Regular EMI
1420,347,2024-09-29,10488.91,4304.79,6184.12,0,NEFT,Paid,Regular EMI
1421,230,2021-08-14,2141.09,856.54,1284.55,0,NEFT,Paid,Regular EMI
1422,34,2025-01-22,29755.68,13050.35,16705.33,0,Cheque,Paid,Regular EMI
1423,116,2023-12-01,2513.37,924.66,1088.71,500,NACH Auto-Debit,Paid,Late payment fee applied
1424,90,2024-05-15,447407.32,204349.98,242057.34,1000,NEFT,Paid,Late payment fee applied
1425,346,2024-02-19,60672.7,35424.87,24247.83,1000,NACH Auto-Debit,Paid,Late payment fee applied
1426,125,2023-05-11,3225.33,1512.99,1712.34,0,NEFT,Paid,Regular EMI
1427,22,2024-05-28,456025.07,205131.99,250893.08,0,Cash,Paid,Regular EMI
1428,328,2024-07-28,153151.69,56255.25,95896.44,1000,NEFT,Paid,Late payment fee applied
1429,10,2023-02-13,3753.33,1955.31,1798.02,0,NACH Auto-Debit,Paid,Regular EMI
1430,295,2022-08-09,18787.89,8210.84,10577.05,0,UPI,Paid,Regular EMI
1431,80,2022-12-21,128076.07,38841.1,88234.97,1000,NACH Auto-Debit,Paid,Late payment fee applied
1432,252,2024-12-18,19686.45,7248.07,11438.38,1000,UPI,Paid,Late payment fee applied
1433,227,2024-07-24,12427.53,5499.46,6928.07,0,NEFT,Paid,Regular EMI
1434,350,2024-10-06,10439.99,6255.55,4184.44,0,Cheque,Paid,Regular EMI
1435,85,2024-12-13,73147.7,31636.35,41511.35,0,UPI,Paid,Regular EMI
1436,208,2024-04-26,145918.77,75766.78,68151.99,2000,UPI,Paid,Late payment fee applied
1437,1,2025-03-03,2124.12,867.15,1256.97,0,NACH Auto-Debit,Paid,Regular EMI
1438,334,2023-02-02,8321.16,2809.4,5511.76,0,NACH Auto-Debit,Paid,Regular EMI
1439,211,2024-01-09,27963.59,12400.15,15563.44,0,Cash,Paid,Regular EMI
1440,334,2024-06-03,8321.16,3585.5,4735.66,0,UPI,Paid,Regular EMI
1441,57,2025-03-03,17590.87,9337.35,6253.52,2000,Cheque,Paid,Late payment fee applied
1442,282,2023-08-14,544933.75,205742.68,337191.07,2000,Cash,Paid,Late payment fee applied
1443,92,2022-06-01,12590.09,6273.28,5316.81,1000,NEFT,Late,Late payment fee applied
1444,89,2024-05-12,10199.13,3264.03,6435.1,500,NACH Auto-Debit,Paid,Late payment fee applied
1445,348,2023-04-24,162210.67,70783.0,89427.67,2000,Cheque,Paid,Late payment fee applied
1446,316,2022-04-29,2919.41,1281.13,1638.28,0,Cash,Paid,Regular EMI
1447,78,2022-04-05,82068.98,36355.0,45213.98,500,UPI,Paid,Late payment fee applied
1448,35,2023-05-18,76914.09,32802.01,43612.08,500,Cash,Paid,Late payment fee applied
1449,129,2021-04-18,46264.98,17607.57,28657.41,0,Cash,Paid,Regular EMI
1450,192,2024-10-26,31035.1,10784.36,20250.74,0,NEFT,Paid,Regular EMI
1451,203,2024-09-02,1318.28,306.52,511.76,500,NEFT,Paid,Late payment fee applied
1452,212,2023-10-11,29621.17,11223.13,18398.04,0,NEFT,Paid,Regular EMI
1453,279,2025-03-09,191493.75,59375.8,130117.95,2000,NACH Auto-Debit,Paid,Late payment fee applied
1454,274,2023-11-26,11386.34,4008.34,7378.0,0,NEFT,Paid,Regular EMI
1455,237,2024-12-11,4207.52,1630.88,2076.64,500,Cheque,Paid,Late payment fee applied
1456,264,2022-11-26,11027.31,4963.74,4063.57,2000,NEFT,Paid,Late payment fee applied
1457,70,2023-07-12,557011.05,310072.39,246938.66,0,NEFT,Paid,Regular EMI
1458,196,2024-10-27,78689.77,32491.61,46198.16,0,Cash,Paid,Regular EMI
1459,129,2022-06-19,46264.98,26740.06,19524.92,0,Cash,Paid,Regular EMI
1460,204,2023-04-06,4637.21,2765.85,1871.36,0,NACH Auto-Debit,Paid,Regular EMI
1461,299,2023-11-01,122659.3,60064.01,62595.29,0,Cheque,Paid,Regular EMI
1462,19,2023-04-26,9489.38,2264.56,5224.82,2000,NEFT,Late,Late payment fee applied
1463,331,2024-12-05,5032.67,1581.43,2451.24,1000,UPI,Paid,Late payment fee applied
1464,292,2025-02-23,90359.6,29020.49,60339.11,1000,Cash,Paid,Late payment fee applied
1465,264,2023-06-02,9027.31,3499.01,5528.3,0,UPI,Late,Regular EMI
1466,308,2022-11-08,109968.59,52939.32,57029.27,0,UPI,Paid,Regular EMI
1467,39,2023-01-12,32794.89,18291.68,12503.21,2000,Cash,Paid,Late payment fee applied
1468,261,2020-05-03,4730.63,1744.09,2986.54,0,NACH Auto-Debit,Paid,Regular EMI
1469,156,2022-11-01,5068.46,1691.05,3377.41,0,NEFT,Late,Regular EMI
1470,30,2023-02-23,22545.77,10944.39,10601.38,1000,NEFT,Paid,Late payment fee applied
1471,45,2024-11-10,14336.23,6478.02,6858.21,1000,NEFT,Paid,Late payment fee applied
1472,222,2025-02-09,4481.48,1218.62,2762.86,500,UPI,Late,Late payment fee applied
1473,96,2020-07-26,68911.7,27787.81,41123.89,0,NACH Auto-Debit,Paid,Regular EMI
1474,19,2022-12-13,7489.38,3433.93,4055.45,0,NACH Auto-Debit,Paid,Regular EMI
1475,222,2024-03-24,3981.48,1268.75,2712.73,0,Cash,Paid,Regular EMI
1476,5,2025-03-17,9406.08,3073.5,4332.58,2000,NEFT,Late,Late payment fee applied
1477,337,2020-05-06,11396.4,5410.29,5986.11,0,Net Banking,Paid,Regular EMI
1478,228,2024-11-12,462607.41,169784.63,292822.78,0,UPI,Paid,Regular EMI
1479,189,2020-05-19,49157.74,24108.22,25049.52,0,NEFT,Paid,Regular EMI
1480,267,2024-11-15,10687.6,5514.36,4673.24,500,Net Banking,Paid,Late payment fee applied
1481,70,2021-12-06,557011.05,194929.8,362081.25,0,UPI,Paid,Regular EMI
1482,72,2023-01-26,21759.69,9170.01,11589.68,1000,NEFT,Late,Late payment fee applied
1483,140,2024-11-17,98864.62,46501.47,52363.15,0,NACH Auto-Debit,Paid,Regular EMI
1484,283,2022-06-04,203230.2,101940.33,99289.87,2000,UPI,Paid,Late payment fee applied
1485,252,2024-11-29,18686.45,7321.53,11364.92,0,Cheque,Paid,Regular EMI
1486,87,2024-09-17,30824.82,11702.56,18622.26,500,Cash,Paid,Late payment fee applied
1487,172,2025-03-20,26701.01,13258.46,13442.55,0,NACH Auto-Debit,Paid,Regular EMI
1488,237,2025-01-14,3707.52,1949.92,1757.6,0,NEFT,Paid,Regular EMI
1489,54,2024-03-04,8851.44,3948.88,3902.56,1000,Net Banking,Paid,Late payment fee applied
1490,222,2025-03-17,3981.48,2205.28,1776.2,0,UPI,Late,Regular EMI
1491,65,2024-01-16,118582.11,47257.46,71324.65,0,NEFT,Late,Regular EMI
1492,164,2023-03-09,4638.46,2608.66,2029.8,0,NEFT,Paid,Regular EMI
1493,9,2024-11-01,10169.42,4530.94,5638.48,0,Cheque,Paid,Regular EMI
1494,187,2025-02-21,11882.32,6937.56,4944.76,0,Cash,Paid,Regular EMI
1495,348,2023-08-19,160210.67,81681.17,78529.5,0,Cash,Paid,Regular EMI
1496,287,2025-01-05,40367.96,19265.45,20602.51,500,NACH Auto-Debit,Paid,Late payment fee applied
1497,234,2022-03-10,7054.97,2322.39,4732.58,0,Cash,Paid,Regular EMI
1498,207,2024-07-20,229671.93,89375.47,140296.46,0,Net Banking,Paid,Regular EMI
1499,182,2024-08-02,22802.14,12803.69,9998.45,0,Cash,Paid,Regular EMI
1500,168,2021-12-01,11333.58,3189.3,7144.28,1000,Cash,Paid,Late payment fee applied
